pkg_name,testthat_dir_present,testthat_R_files_lines_cnt,demo_dir_present,demo_R_files_lines_cnt,data_dir_present,data_size_total,data_size_rda,data_size_rdata,data_size_txt,data_size_gz,data_size_csv,data_cnt_total,data_cnt_rda,data_cnt_rdata,data_cnt_txt,data_cnt_gz,data_cnt_csv,src_dir_present,src_files_size_total,src_files_size_h,src_files_size_cpp,src_files_size_c,src_files_cnt_total,src_files_cnt_h,src_files_cnt_cpp,src_files_cnt_c
scpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StratifiedRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BradleyTerryScalable,0,0,0,0,1,513,513,0,0,0,0,2,2,0,0,0,0,1,12288,0,12155,0,6,0,4,0
gsloid,0,0,0,0,1,24561,24561,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1332,0,0,1225,3,0,0,2
My.stepwise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinnacle.data,0,0,0,0,1,1712952,1712926,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
assertable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExpRep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ForecastFramework,1,9321,1,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldi,1,27,0,0,1,291760,291760,0,0,0,0,2,2,0,0,0,0,1,6063,0,5872,0,4,0,2,0
ppcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22056,1163,0,20893,17,1,0,16
SFtools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparsio,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4526,0,4526,0,3,0,3,0
FSTpackage,0,0,0,0,1,1067656,1067644,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gmediation,0,0,0,0,1,1527,1527,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCSampling,0,0,0,0,1,56199,56199,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Opportunistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otrimle,0,0,0,0,1,1900,1900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BayesTwin,0,0,0,0,1,368167,368167,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CRANsearcher,0,0,0,0,1,1235793,1235777,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
intRvals,0,0,0,0,1,6787,0,6787,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
plater,1,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pltesim,1,8,0,0,1,38466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattle.data,0,0,0,0,1,1960088,0,1960045,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
twfy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net.security,1,76,0,0,1,294980,289152,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tidygenomics,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6492,0,5811,681,3,0,2,1
DZEXPM,0,0,0,0,1,2487,2487,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MultiSkew,0,0,0,0,1,2000,0,2000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BCgee,0,0,0,0,1,976,0,976,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
corset,1,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JumpTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10343,0,8595,1096,5,0,2,1
m2r,1,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mljar,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nlsrk,0,0,0,0,1,3765,3765,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2476,0,1910,470,4,0,1,1
MOQA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rMouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrcov3way,0,0,0,0,1,63216,63216,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
swapClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftDK,0,0,0,0,1,2209,2209,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
anchoredDistr,0,0,0,0,1,279659,0,279659,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
mssqlR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POMaSPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3474,0,3148,229,5,0,2,1
rematch2,1,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RLeafAngle,0,0,0,0,1,239468,0,66841,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
taxizedb,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukbabynames,0,0,0,0,1,586100,586100,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
clinPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
namedCapture,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeakError,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5412,545,0,4867,3,1,0,2
sfadv,0,0,0,0,1,122057,0,122057,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
forecastSNSTS,1,191,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14280,0,14280,0,4,0,4,0
processmonitR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECFsup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7703,0,7417,0,4,0,2,0
secret,1,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CityWaterBalance,0,0,0,0,1,11966,11966,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phenopix,0,0,0,0,1,319879,319879,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
baseballDBR,1,44,0,0,1,79208,79208,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
dataverse,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GeoRange,0,0,0,0,1,36397,0,36397,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mccr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pleiades,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zooaRchGUI,0,0,0,0,1,431726,0,431726,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
nscprepr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIBseq,0,0,0,0,1,40006,0,40006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d3Tree,0,0,0,0,1,5801,5801,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
argon2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154320,56455,0,79605,26,13,0,11
patternator,0,0,0,0,1,2091,2091,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SanFranBeachWater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standardize,1,321,0,0,1,6928,6928,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
featurizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orderstats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colorpatch,1,25,1,92,1,3297,0,3297,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
soptdmaeA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frequencies,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getmstatistic,1,56,0,0,1,141705,141705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mixEMM,0,0,0,0,1,930,930,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsp,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gqlr,1,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iNOTE,0,0,0,0,1,307821,307821,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BAYESDEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdlp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
covfefe,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamlssbssn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gghalfnorm,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iadf,1,98,0,0,1,7441,0,7441,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
piton,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833,0,3398,388,4,0,2,1
pwrAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
themetagenomics,1,437,0,0,1,243224,0,243224,0,0,0,2,0,2,0,0,0,1,18401,4482,13335,534,6,1,3,1
zstdr,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4434209,526166,104599,2666675,283,64,17,76
capn,0,0,1,216,1,10127,10127,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
imaginator,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ck37r,1,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eesim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glmertree,0,0,0,0,1,1298,1298,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KRMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NB.MClust,0,0,0,0,1,14396,0,14396,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hypersampleplan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logOfGamma,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webglobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kerasR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPBoot,0,0,1,51,1,9980,0,9980,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
baitmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
difconet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ElastH,1,170,0,0,1,422676,422676,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ids,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImaginR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logistic4p,0,0,0,0,1,24040,0,24040,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pencopulaCond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdpeer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDM,0,0,0,0,1,10288,10288,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dfCompare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phrasemachine,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
here,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmartSVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
didrooRFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polypoly,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeerMapper,0,0,0,0,1,2968783,2967763,0,0,0,0,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0
stratvns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CharFun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stratbr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tictactoe,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdoxygen,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,385,0,583,4,1,0,2
timelineR,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TriadSim,0,0,0,0,1,16124,16124,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lans2r,1,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wally,0,0,0,0,1,52637,0,0,0,52637,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RHPCBenchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNAstructureModuleMiner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI.models.miplib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpatrec,1,62,0,0,1,34100,0,34100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xLLiM,0,0,0,0,1,55380,55380,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Rd2md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sotu,0,0,0,0,1,2670400,2670380,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NPMOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHMbook,0,0,0,0,1,83983,77723,6260,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
CATT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
checkarg,1,25288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kdevine,0,0,0,0,1,69768,69768,0,0,0,0,1,1,0,0,0,0,1,8950,0,8853,0,4,0,2,0
numKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poisbinom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9221,0,8315,883,4,0,2,1
printr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUIgems,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easyNCDF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeligverse,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExcessMass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROscorer,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rif,1,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PairwiseD,0,0,0,0,1,45400,0,0,0,45400,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PROscorerTools,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slim,1,19,0,0,1,3531,0,3531,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gomms,0,0,0,0,1,4030,0,4030,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GEEmediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
learnrbook,0,0,0,0,1,216048,216048,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mbgraphic,0,0,0,0,1,200046,0,200046,0,0,0,2,0,2,0,0,0,1,3886,0,3251,635,4,0,3,1
diffMeshGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpistemicGameTheory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fastTextR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99236,12359,40986,5495,20,9,2,1
iGSEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jocre,0,0,0,0,1,1052,1052,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lifelogr,1,205,0,0,1,267419,267419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shinycssloaders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sinib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usedist,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iECAT,0,0,0,0,1,26101,26093,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lhmixr,0,0,0,0,1,4917,0,4899,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
pawls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10069,0,0,10069,4,0,0,4
WebGestaltR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lindia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsasim,0,0,0,0,1,6088,0,6088,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
outbreaks,1,15,0,0,1,251216,0,251216,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
qrsvm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AcuityView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plotprotein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndianTaxCalc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPEXE.RPEXT,0,0,1,523,1,15466,0,15466,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
PROreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pwr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cowbell,1,19,0,0,1,20111,20111,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
crunchy,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ContourFunctions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataGraph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,443070,126542,316276,202,45,23,20,1
idar,0,0,0,0,1,15205,15205,0,0,0,0,3,3,0,0,0,0,1,3001,0,0,522,2,0,0,1
seasonalview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kmcudaR,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122794,0,21510,0,7,0,2,0
m2b,0,0,0,0,1,45187,0,45187,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qrmix,0,0,0,0,1,7009,0,7009,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
discord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dsrTest,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSEAapp,0,0,0,0,1,594544,0,594544,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
mut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncdump,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onehot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2554,0,0,2554,1,0,0,1
angstroms,1,8,0,0,1,770716,770716,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
EML,1,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHTmult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MetaboList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pafdR,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPADAR,0,0,0,0,1,1996,0,1996,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ChocoLattes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dataseries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mockr,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casebase,1,343,0,0,1,15781,15781,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gsrsb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WikidataQueryServiceR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mstherm,1,106,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bulletr,0,0,0,0,1,1661746,1661740,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
coxphMIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
md.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
censCov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RandMeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zip,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252204,231361,0,20843,5,2,0,3
ajv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BarBorGradient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ider,0,0,0,0,1,845875,845875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nonpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring,1,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23554,2120,0,21384,11,4,0,6
selectapref,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
startR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chemmodlab,0,0,0,0,1,61371,61371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CrossScreening,0,0,0,0,1,98161,98161,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KENDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpeakChrom,0,0,0,0,1,112008,112008,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SADISA,1,4,0,0,1,14801,0,14801,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
simMP,0,0,0,0,1,20785,0,0,20785,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
statGraph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5249,0,0,5249,5,0,0,5
